rel_path,folder,file_name,duration_sec,sr,channels,peak_dbfs,rms_dbfs,crest_db,spec_centroid_mean,spec_spread_mean,spec_flatness_mean,mfcc01_mean,mfcc02_mean,mfcc03_mean,mfcc04_mean,mfcc05_mean
bdsyn/bdsyn10.wav,bdsyn,bdsyn10.wav,0.10834467120181406,44100.0,2.0,-10.421775661005505,-18.987716095768146,8.565940434762641,1134.3660888671875,2457.780029296875,-25.267070770263672,-139.5520782470703,49.48479080200195,24.209535598754883,20.314308166503906,21.937198638916016
bdsyn/bdsyn11.wav,bdsyn,bdsyn11.wav,0.20630385487528344,44100.0,2.0,-10.383144328339224,-18.502437277827003,8.119292949487779,672.853759765625,1354.78271484375,-40.75857925415039,-150.2841339111328,87.59934997558594,43.56199645996094,24.66800880432129,18.82701301574707
bdsyn/bdsyn12.wav,bdsyn,bdsyn12.wav,0.208140589569161,44100.0,2.0,-7.055918616783271,-18.596997431790538,11.541078815007268,578.143310546875,1193.3560791015625,-43.93767166137695,-152.93402099609375,113.8197250366211,31.32008934020996,-0.06402400881052017,18.21112823486328
bdsyn/bdsyn2.wav,bdsyn,bdsyn2.wav,0.1734920634920635,44100.0,2.0,-7.774035867969264,-18.318552793437007,10.544516925467743,1060.879638671875,2335.16845703125,-24.931377410888672,-32.78982925415039,43.4923095703125,-3.991816759109497,50.14131546020508,24.618114471435547
bdsyn/bdsyn3.wav,bdsyn,bdsyn3.wav,0.18231292517006803,44100.0,2.0,-6.3915589099896755,-18.53863543829233,12.147076528302655,661.3980712890625,1369.5252685546875,-38.16227722167969,-121.68865966796875,99.6225357055664,31.143028259277344,19.7017879486084,13.730907440185547
bdsyn/bdsyn4.wav,bdsyn,bdsyn4.wav,0.1446485260770975,44100.0,2.0,-4.398536328230076,-18.394557304336892,13.996020976106816,549.9126586914062,1258.45947265625,-42.40778732299805,-167.18527221679688,93.41327667236328,80.74895477294922,35.578556060791016,13.275559425354004
bdsyn/bdsyn5.wav,bdsyn,bdsyn5.wav,0.15197278911564627,44100.0,2.0,-8.51301523844793,-18.586772587843733,10.073757349395803,2096.040771484375,3806.6845703125,-25.295923233032227,-221.6167755126953,27.43724822998047,37.07616424560547,34.14448165893555,18.78743553161621
bdsyn/bdsyn6.wav,bdsyn,bdsyn6.wav,0.15099773242630385,44100.0,2.0,-8.877249288870697,-18.58336517341457,9.706115884543873,1257.4989013671875,1635.71337890625,-37.75373840332031,-311.4779968261719,58.62302780151367,50.919654846191406,38.77165222167969,25.28974723815918
bdsyn/bdsyn7.wav,bdsyn,bdsyn7.wav,0.28956916099773244,44100.0,2.0,-8.004779165089165,-18.292953989961013,10.288174824871849,165.03378295898438,778.6575317382812,-48.060691833496094,-231.19532775878906,54.22815704345703,64.7686538696289,47.549537658691406,32.003196716308594
bdsyn/bdsyn8.wav,bdsyn,bdsyn8.wav,0.2939002267573696,44100.0,2.0,-7.025511860841883,-18.34826506793548,11.322753207093596,778.3192749023438,1249.789306640625,-40.14096450805664,-209.7351837158203,75.5588607788086,51.2343635559082,40.016929626464844,21.872432708740234
